Member ID,Signup Date,Last Login Date,Refunds,Total Amount,Credit Amount,First Order Date,Last Order Date
945900,4/1/2019,5/20/2023,1,-978.96,NULL,2/2/2021,2/2/2021
945901,4/1/2019,5/27/2023,1,-199.78,NULL,1/24/2020,1/24/2020
945936,4/1/2019,5/31/2023,1,-221.48,NULL,7/4/2019,7/4/2019
945942,4/1/2019,5/1/2023,1,-101.97,NULL,8/20/2019,8/20/2019
945951,4/1/2019,4/12/2023,6,-732.17,NULL,3/30/2023,4/8/2023
945960,4/1/2019,5/23/2023,2,-1956.14,-85,12/15/2021,3/3/2022
945967,4/1/2019,5/31/2023,2,-685.9,-15,4/18/2019,4/7/2021
945990,4/2/2019,4/6/2023,1,-952.93,NULL,3/22/2020,3/22/2020
946031,4/2/2019,11/22/2022,1,-647.7,NULL,11/4/2020,11/4/2020
946056,4/2/2019,1/31/2020,1,-114.65,NULL,6/13/2019,6/13/2019
946075,4/2/2019,7/3/2020,1,-523.23,NULL,1/14/2020,1/14/2020
946081,4/2/2019,3/7/2023,1,-1692.45,NULL,3/13/2020,3/13/2020
946086,4/2/2019,10/3/2022,1,-827.13,NULL,3/17/2020,3/17/2020
946089,4/2/2019,11/9/2021,1,-305.22,NULL,11/7/2021,11/7/2021
946104,4/2/2019,6/15/2021,1,-111.84,NULL,7/16/2020,7/16/2020
946120,4/2/2019,5/20/2023,1,-1321.99,NULL,4/19/2023,4/19/2023
946147,4/2/2019,5/30/2023,3,-290.08,NULL,8/18/2021,4/22/2023
946155,4/2/2019,7/19/2021,1,-188.61,-20,12/13/2020,12/13/2020
946160,4/2/2019,11/23/2021,1,-40.35,-30,12/15/2020,12/15/2020
946162,4/2/2019,2/28/2022,1,-189.21,NULL,1/21/2022,1/21/2022
946171,4/2/2019,5/28/2023,1,-102.32,NULL,12/28/2019,12/28/2019
946182,4/2/2019,5/1/2023,4,-503.85,NULL,8/13/2020,11/20/2021
946187,4/2/2019,5/28/2023,3,-1074.18,-10,4/3/2021,5/15/2021
946193,4/2/2019,3/25/2023,1,-159.64,NULL,6/4/2021,6/4/2021
946196,4/2/2019,3/23/2021,2,-1244.86,NULL,7/23/2019,10/14/2020
946203,4/2/2019,5/13/2023,1,-188.91,NULL,6/4/2021,6/4/2021
946207,4/2/2019,3/26/2023,1,-396.98,NULL,6/1/2021,6/1/2021
946235,4/2/2019,10/29/2021,1,-360.09,NULL,4/7/2019,4/7/2019
946247,4/2/2019,4/30/2023,2,-350.73,NULL,7/22/2019,8/12/2019
946269,4/2/2019,10/30/2021,1,-237.25,NULL,11/19/2020,11/19/2020
946287,4/2/2019,5/1/2023,1,-146.49,NULL,10/17/2019,10/17/2019
946299,4/2/2019,11/26/2019,1,-662.66,NULL,4/16/2019,4/16/2019
946373,4/2/2019,4/16/2021,1,-279.71,NULL,1/12/2021,1/12/2021
946386,4/3/2019,5/31/2023,2,-682.15,NULL,5/25/2019,10/25/2022
946500,4/3/2019,6/5/2021,1,-177.97,NULL,5/26/2020,5/26/2020
946514,4/3/2019,4/19/2023,1,-525.44,NULL,8/12/2021,8/12/2021
946529,4/3/2019,5/30/2023,2,-2285.11,NULL,3/2/2023,4/1/2023
946534,4/3/2019,5/26/2023,3,-364.58,-20,9/26/2021,6/11/2022
946535,4/3/2019,5/28/2023,3,-590.3,-55,10/7/2022,10/28/2022
946554,4/3/2019,2/28/2023,1,-447.33,-10,3/22/2021,3/22/2021
946589,4/3/2019,1/10/2023,6,-4193.76,NULL,5/31/2019,5/31/2019
946595,4/3/2019,7/24/2022,2,-656.94,NULL,7/11/2022,7/11/2022
946599,4/3/2019,6/9/2021,4,-1622.56,-10,4/23/2019,3/15/2021
946603,4/3/2019,4/9/2023,1,-109.81,NULL,7/6/2020,7/6/2020
946610,4/3/2019,5/11/2022,4,-1278.66,NULL,7/26/2021,4/14/2022
946623,4/3/2019,1/17/2022,1,-153.08,NULL,3/16/2020,3/16/2020
946627,4/3/2019,5/28/2023,1,-313.04,NULL,3/18/2020,3/18/2020
946632,4/3/2019,5/19/2023,1,-124.62,NULL,7/9/2019,7/9/2019
946655,4/3/2019,4/30/2023,1,-113.11,NULL,5/24/2019,5/24/2019
946668,4/3/2019,3/9/2022,1,-81.93,NULL,3/9/2022,3/9/2022
946669,4/3/2019,5/6/2023,2,-1018.05,NULL,7/18/2021,7/19/2021
946724,4/3/2019,10/7/2019,1,-653.66,NULL,5/11/2019,5/11/2019
946730,4/3/2019,6/1/2023,1,-302.64,NULL,4/3/2022,4/3/2022
946750,4/3/2019,5/3/2023,1,-134.36,-20,2/9/2020,2/9/2020
946762,4/3/2019,5/19/2023,1,-601.21,NULL,6/21/2020,6/21/2020
946768,4/3/2019,5/25/2022,1,0,NULL,9/28/2019,9/28/2019
946771,4/3/2019,1/18/2023,1,-170.04,NULL,10/31/2019,10/31/2019
946875,4/4/2019,5/29/2023,1,-77.77,NULL,5/16/2020,5/16/2020
946877,4/4/2019,5/21/2023,6,-635.57,-15,10/11/2021,5/11/2023
946882,4/4/2019,9/17/2019,1,-122.8,NULL,5/5/2019,5/5/2019
946924,4/4/2019,5/29/2023,1,-918.3,NULL,2/27/2023,2/27/2023
946928,4/4/2019,6/1/2023,1,-101.97,NULL,9/17/2019,9/17/2019
946948,4/4/2019,4/19/2023,1,-445.64,NULL,8/9/2022,8/9/2022
946955,4/4/2019,4/17/2023,1,-462.66,NULL,4/8/2023,4/8/2023
946962,4/4/2019,5/26/2023,2,-537.96,NULL,4/10/2021,7/24/2022
946964,4/4/2019,2/19/2023,4,-1175.92,NULL,12/1/2019,3/14/2020
946975,4/4/2019,5/25/2023,3,-548.32,NULL,7/12/2021,5/23/2023
946980,4/4/2019,5/29/2023,1,-823.57,NULL,4/6/2022,4/6/2022
946982,4/4/2019,4/8/2022,2,-516.03,NULL,6/11/2021,6/29/2021
946983,4/4/2019,12/22/2022,1,-267.97,NULL,9/22/2022,9/22/2022
946989,4/4/2019,5/31/2023,2,-1291.72,NULL,2/6/2020,5/26/2023
947002,4/4/2019,5/2/2023,2,-550.55,-30,8/13/2020,2/14/2022
947008,4/4/2019,9/22/2020,1,-211.65,NULL,11/3/2019,11/3/2019
947041,4/4/2019,4/22/2023,4,-1063.46,NULL,8/10/2020,4/22/2023
947080,4/4/2019,4/21/2020,1,-2914.63,NULL,1/20/2020,1/20/2020
947082,4/4/2019,1/10/2022,2,-556.1,NULL,6/26/2021,7/3/2021
947095,4/4/2019,11/26/2022,1,-229.19,-15,6/28/2022,6/28/2022
947102,4/4/2019,8/13/2021,1,-1194.8,-10,3/17/2020,3/17/2020
947123,4/4/2019,5/29/2023,2,-2316.49,NULL,4/21/2022,8/22/2022
947154,4/4/2019,8/19/2021,1,-342.21,NULL,4/21/2021,4/21/2021
947170,4/4/2019,8/30/2021,3,-4758.72,NULL,12/19/2019,2/27/2020
947176,4/4/2019,4/8/2023,2,-239.64,NULL,11/24/2019,7/7/2021
947178,4/4/2019,5/27/2023,4,-1247.96,NULL,5/25/2019,2/16/2023
947184,4/4/2019,3/14/2022,1,-197.94,NULL,9/18/2020,9/18/2020
947231,4/5/2019,6/2/2023,1,-1123.2,NULL,2/9/2023,2/9/2023
947249,4/5/2019,9/7/2022,1,-64.24,-10,9/3/2019,9/3/2019
947257,4/5/2019,10/29/2022,1,-86.47,NULL,4/7/2019,4/7/2019
947296,4/5/2019,12/16/2022,1,-145.02,NULL,3/15/2022,3/15/2022
947318,4/5/2019,6/29/2021,1,-490.7,NULL,3/9/2020,3/9/2020
947319,4/5/2019,3/28/2023,2,-2368.13,-30,1/20/2022,1/20/2022
947322,4/5/2019,5/25/2023,1,-263.97,NULL,8/2/2019,8/2/2019
947324,4/5/2019,4/8/2023,1,-111.44,NULL,9/25/2019,9/25/2019
947368,4/5/2019,3/12/2023,2,-213.5,NULL,7/6/2021,8/5/2021
947371,4/5/2019,8/4/2021,1,-178.99,NULL,7/28/2019,7/28/2019
947401,4/5/2019,7/30/2022,1,-124.02,NULL,9/27/2021,9/27/2021
947405,4/5/2019,4/17/2023,1,-144.52,NULL,11/1/2020,11/1/2020
947414,4/5/2019,5/4/2020,1,-19.86,NULL,2/5/2020,2/5/2020
947431,4/5/2019,12/18/2022,1,-690.8,NULL,7/11/2019,7/11/2019
947433,4/5/2019,6/1/2023,3,-249.96,-15,6/27/2020,2/10/2022
947440,4/5/2019,10/14/2021,1,-805.2,NULL,6/23/2021,6/23/2021
947447,4/5/2019,11/9/2022,3,-2088.04,-15,7/7/2020,6/12/2021
947468,4/5/2019,6/1/2023,3,-863.47,-15,12/30/2021,5/24/2023
947469,4/5/2019,1/23/2023,1,-122.95,NULL,8/19/2020,8/19/2020
947475,4/5/2019,5/30/2023,1,-389.96,NULL,8/26/2019,8/26/2019
947485,4/5/2019,5/5/2021,1,-450.82,NULL,6/17/2020,6/17/2020
947496,4/5/2019,5/18/2023,1,-221.92,NULL,8/2/2020,8/2/2020
947542,4/5/2019,4/14/2023,5,-2216.13,NULL,8/31/2021,6/2/2022
947545,4/5/2019,5/10/2023,4,-1667.96,-15,10/1/2020,11/15/2022
947549,4/5/2019,5/25/2023,3,-692.13,NULL,12/9/2019,1/28/2023
947551,4/5/2019,4/27/2023,6,-4990.64,NULL,5/30/2019,2/14/2023
947554,4/5/2019,5/6/2021,1,0,NULL,8/19/2019,8/19/2019
947562,4/5/2019,12/27/2021,2,-1157.81,NULL,4/1/2020,4/8/2021
947573,4/5/2019,5/30/2023,1,-142.85,NULL,11/10/2021,11/10/2021
947578,4/5/2019,5/28/2023,2,-551.86,NULL,4/13/2019,6/3/2019
947580,4/5/2019,1/27/2023,2,-5344.07,NULL,3/19/2020,4/15/2020
947582,4/5/2019,5/30/2023,1,-150.43,NULL,4/10/2019,4/10/2019
947619,4/5/2019,5/10/2023,1,-60.78,NULL,12/5/2020,12/5/2020
947630,4/6/2019,11/6/2019,1,-395.01,NULL,9/18/2019,9/18/2019
947636,4/6/2019,5/1/2023,1,-147.52,NULL,3/17/2023,3/17/2023
947638,4/6/2019,5/22/2023,4,-768.28,NULL,10/19/2020,2/26/2023
947685,4/6/2019,1/21/2021,1,-472,NULL,10/16/2019,10/16/2019
947750,4/6/2019,1/28/2020,1,-593.83,NULL,8/20/2019,8/20/2019
947768,4/6/2019,5/25/2023,2,-494.96,-35,2/7/2021,9/10/2021
947806,4/6/2019,4/30/2023,1,-209.06,NULL,1/4/2022,1/4/2022
947835,4/6/2019,2/10/2023,2,-207.25,NULL,7/16/2020,10/9/2020
947851,4/6/2019,4/29/2022,1,-988.22,NULL,1/21/2021,1/21/2021
947862,4/6/2019,6/1/2023,8,-2838.68,NULL,5/16/2019,11/23/2021
947873,4/6/2019,4/28/2022,2,-341.6,NULL,3/5/2021,3/5/2021
947882,4/6/2019,5/30/2023,2,-229.14,-20,2/22/2020,5/26/2020
947884,4/6/2019,1/22/2023,3,-575.08,-15,11/20/2019,6/23/2021
947893,4/6/2019,1/28/2022,1,-1825.04,NULL,1/28/2022,1/28/2022
947912,4/6/2019,5/30/2023,2,-1533.81,NULL,1/8/2021,1/15/2021
947916,4/6/2019,5/29/2023,1,-368.01,NULL,3/13/2020,3/13/2020
947919,4/6/2019,1/14/2021,1,-117.4,NULL,5/10/2019,5/10/2019
947949,4/6/2019,11/26/2022,3,-287.33,NULL,12/24/2020,2/18/2021
947955,4/6/2019,5/30/2023,7,-5260.88,NULL,7/4/2020,5/26/2023
947995,4/7/2019,5/15/2023,2,-661.16,NULL,7/26/2020,6/10/2021
947996,4/7/2019,8/7/2021,2,-691.97,NULL,3/9/2020,5/14/2020
948003,4/7/2019,5/27/2023,1,-156.54,NULL,6/9/2019,6/9/2019
948026,4/7/2019,6/2/2023,6,-1493.92,NULL,3/20/2020,4/9/2023
948037,4/7/2019,8/20/2021,2,-376.55,-10,9/30/2019,1/23/2020
948048,4/7/2019,11/4/2021,1,-51.23,NULL,11/6/2020,11/6/2020
948056,4/7/2019,7/3/2021,1,-958.14,NULL,2/1/2020,2/1/2020
948063,4/7/2019,4/20/2023,2,-247.95,NULL,7/3/2019,7/3/2019
948097,4/7/2019,6/1/2023,1,-793.65,NULL,1/4/2022,1/4/2022
948119,4/7/2019,6/1/2023,15,-4798.69,-240,12/3/2019,9/13/2022
948133,4/7/2019,4/11/2023,1,-312.35,NULL,2/14/2021,2/14/2021
948142,4/7/2019,5/26/2023,1,-2446.99,NULL,9/29/2019,9/29/2019
948144,4/7/2019,10/2/2021,1,-68.48,NULL,7/6/2020,7/6/2020
948168,4/7/2019,1/3/2022,1,-187.78,NULL,8/30/2019,8/30/2019
948171,4/7/2019,2/19/2023,2,-557.71,NULL,3/24/2021,8/8/2022
948172,4/7/2019,10/18/2022,1,-2012.95,-10,6/15/2019,6/15/2019
948193,4/7/2019,6/1/2023,3,-1026.43,NULL,8/1/2019,3/21/2023
948229,4/7/2019,4/30/2022,1,-68.76,-148.92,7/6/2020,7/6/2020
948248,4/7/2019,2/5/2023,5,-1268.88,-30,10/23/2019,1/6/2022
948262,4/7/2019,5/10/2023,2,-551.31,NULL,8/1/2022,2/23/2023
948277,4/7/2019,5/6/2023,1,-341.26,NULL,11/8/2021,11/8/2021
948300,4/7/2019,5/31/2023,1,-357.66,NULL,4/7/2021,4/7/2021
948314,4/7/2019,4/19/2023,1,-551.87,-10,11/1/2020,11/1/2020
948327,4/7/2019,3/14/2022,1,-50.15,NULL,11/26/2021,11/26/2021
948357,4/8/2019,5/11/2023,1,-494.41,NULL,9/19/2022,9/19/2022
948364,4/8/2019,6/11/2021,1,-323.09,NULL,4/6/2021,4/6/2021
948366,4/8/2019,1/13/2023,1,-812.01,NULL,4/27/2022,4/27/2022
948410,4/8/2019,5/22/2023,1,-751.4,NULL,6/18/2020,6/18/2020
948412,4/8/2019,5/26/2023,2,-478.58,NULL,4/15/2023,4/16/2023
948442,4/8/2019,5/5/2023,1,-293.97,NULL,2/1/2021,2/1/2021
948447,4/8/2019,10/12/2021,2,-3756.46,NULL,2/3/2020,10/6/2021
948454,4/8/2019,2/5/2022,2,-251.47,NULL,10/7/2020,10/14/2020
948472,4/8/2019,10/5/2022,1,-1215.76,NULL,9/20/2020,9/20/2020
948484,4/8/2019,5/12/2023,1,-1495.67,NULL,6/22/2022,6/22/2022
948497,4/8/2019,10/14/2019,1,-4700.04,NULL,3/27/2020,3/27/2020
948507,4/8/2019,5/19/2023,3,-794.21,NULL,12/31/2022,2/25/2023
948553,4/8/2019,6/1/2023,10,-12408.69,-180,2/26/2020,6/1/2023
948558,4/8/2019,5/24/2023,1,-434.97,NULL,6/7/2021,6/7/2021
948581,4/8/2019,5/12/2023,1,-77.17,NULL,12/2/2020,12/2/2020
948585,4/8/2019,5/23/2023,1,-78.19,NULL,7/3/2019,7/3/2019
948589,4/8/2019,3/29/2023,2,-809.78,NULL,11/18/2019,5/9/2020
948591,4/8/2019,1/7/2021,1,-146.2,NULL,7/20/2020,7/20/2020
948598,4/8/2019,5/29/2023,1,-160.6,NULL,11/22/2020,11/22/2020
948617,4/8/2019,5/21/2023,2,-722.21,NULL,2/6/2022,3/9/2022
948623,4/8/2019,10/15/2020,3,-194.95,NULL,11/30/2019,9/2/2020
948637,4/8/2019,4/15/2023,1,-346.75,NULL,3/2/2020,3/2/2020
948639,4/8/2019,3/12/2023,4,-1654.16,-10,4/19/2021,6/16/2022
948649,4/8/2019,2/28/2023,1,-696.58,NULL,4/16/2019,4/16/2019
948657,4/8/2019,4/11/2023,2,-678.05,NULL,4/22/2020,7/2/2021
948669,4/8/2019,5/22/2023,1,-248.94,-10,9/29/2020,9/29/2020
948679,4/8/2019,4/6/2023,1,-356.62,NULL,9/5/2021,9/5/2021
948681,4/8/2019,5/25/2023,1,-75.63,NULL,7/15/2019,7/15/2019
948696,4/8/2019,5/5/2023,1,-98.6,NULL,11/22/2019,11/22/2019
948712,4/8/2019,5/17/2023,5,-1764.81,-30,8/28/2022,4/3/2023
948741,4/8/2019,11/18/2022,1,-571.37,-10,5/30/2021,5/30/2021
948745,4/8/2019,5/29/2023,1,-89.63,NULL,11/4/2020,11/4/2020
948754,4/8/2019,4/11/2021,2,-268.6,NULL,12/9/2020,12/11/2020
948816,4/9/2019,5/1/2023,1,-477.82,NULL,1/8/2020,1/8/2020
948834,4/9/2019,4/16/2023,1,-130.61,NULL,5/10/2019,5/10/2019
948837,4/9/2019,5/29/2023,3,-604.44,NULL,1/5/2022,4/28/2023
948848,4/9/2019,5/10/2023,3,-621.24,NULL,7/10/2020,2/17/2022
948863,4/9/2019,4/25/2023,1,-139.58,NULL,6/18/2021,6/18/2021
948872,4/9/2019,3/9/2023,1,-135.1,-10,1/25/2022,1/25/2022
948900,4/9/2019,5/31/2023,1,-246.26,NULL,12/19/2021,12/19/2021
948917,4/9/2019,10/22/2022,3,-1169.6,NULL,3/16/2020,8/5/2020
948920,4/9/2019,6/2/2023,2,-180.38,NULL,10/17/2022,5/6/2023
948943,4/9/2019,2/14/2023,1,-884.89,NULL,6/26/2019,6/26/2019
948944,4/9/2019,12/23/2022,1,-272.4,-10,6/26/2021,6/26/2021
948961,4/9/2019,4/17/2023,1,-183.95,NULL,2/10/2023,2/10/2023
948966,4/9/2019,6/1/2023,2,-394.46,NULL,2/20/2020,2/11/2022
948973,4/9/2019,9/17/2021,1,-171.93,NULL,10/2/2019,10/2/2019
948983,4/9/2019,2/1/2023,3,-686.85,NULL,3/17/2020,10/28/2020
948996,4/9/2019,10/23/2021,1,-94.49,NULL,4/29/2019,4/29/2019
949013,4/9/2019,3/17/2023,3,-2173.83,-10,2/8/2020,1/21/2022
949058,4/9/2019,5/18/2023,1,-185.44,NULL,2/26/2022,2/26/2022
949061,4/9/2019,9/27/2022,1,-753.35,NULL,9/27/2022,9/27/2022
949073,4/9/2019,4/19/2023,1,-155.04,NULL,10/23/2019,10/23/2019
949081,4/9/2019,1/19/2023,1,-718.66,NULL,8/20/2019,8/20/2019
949099,4/9/2019,4/16/2022,1,-155.57,NULL,8/23/2021,8/23/2021
949106,4/9/2019,5/2/2023,1,-167.26,NULL,9/17/2020,9/17/2020
949118,4/9/2019,4/3/2022,2,-337.9,NULL,1/16/2020,1/16/2020
949147,4/9/2019,4/29/2023,2,-5753.04,NULL,6/4/2021,6/16/2021
949156,4/9/2019,9/13/2021,2,-591.18,NULL,6/26/2021,6/26/2021
949160,4/9/2019,7/25/2022,1,-103.83,NULL,6/4/2020,6/4/2020
949175,4/9/2019,4/7/2023,1,-177.84,NULL,8/29/2022,8/29/2022
949183,4/10/2019,5/19/2023,1,-306.13,NULL,3/10/2022,3/10/2022
949206,4/10/2019,3/19/2023,3,-447.32,NULL,10/15/2020,4/21/2021
949247,4/10/2019,3/27/2023,1,0,NULL,10/27/2019,10/27/2019
949283,4/10/2019,3/30/2021,1,0,NULL,4/30/2019,4/30/2019
949303,4/10/2019,5/15/2023,1,-115.32,NULL,1/24/2022,1/24/2022
949340,4/10/2019,5/31/2023,9,-5021.39,NULL,12/8/2020,8/15/2022
949377,4/10/2019,5/15/2023,5,-2252.02,NULL,1/10/2021,4/23/2022
949402,4/10/2019,9/21/2022,1,-114.05,NULL,1/12/2022,1/12/2022
949409,4/10/2019,2/14/2023,1,-76.15,NULL,6/24/2020,6/24/2020
949410,4/10/2019,3/9/2021,3,-319.93,NULL,3/15/2020,6/21/2020
949445,4/10/2019,5/24/2023,2,-658.19,NULL,6/28/2022,11/7/2022
949455,4/10/2019,5/25/2023,3,-441.06,-15,5/10/2021,1/11/2022
949464,4/10/2019,1/21/2022,1,-310.23,NULL,9/11/2021,9/11/2021
949474,4/10/2019,5/3/2023,2,-1547.09,NULL,1/13/2021,2/7/2021
949507,4/10/2019,5/22/2023,1,-1385.5,NULL,4/26/2021,4/26/2021
949523,4/10/2019,1/28/2020,1,-303.47,NULL,6/24/2019,6/24/2019
949561,4/10/2019,3/1/2023,1,-516.94,NULL,2/10/2023,2/10/2023
949601,4/10/2019,5/24/2023,1,-335.35,NULL,11/7/2019,11/7/2019
949622,4/11/2019,3/6/2023,2,-338.06,NULL,3/31/2021,2/28/2023
949693,4/11/2019,5/7/2023,2,-1584.87,NULL,7/24/2019,3/22/2022
949707,4/11/2019,5/28/2023,1,-366.64,NULL,2/1/2022,2/1/2022
949727,4/11/2019,6/21/2022,2,-442.17,NULL,6/21/2022,6/21/2022
949730,4/11/2019,5/31/2023,1,-221.34,NULL,2/22/2022,2/22/2022
949746,4/11/2019,4/14/2023,1,-197.94,NULL,8/31/2022,8/31/2022
949757,4/11/2019,2/1/2022,1,-1024.65,NULL,3/14/2022,3/14/2022
949765,4/11/2019,5/11/2023,1,-54.79,-30,11/23/2022,11/23/2022
949770,4/11/2019,5/13/2023,1,-92.39,NULL,1/9/2023,1/9/2023
949788,4/11/2019,7/13/2021,2,-239.82,NULL,7/24/2020,7/24/2020
949793,4/11/2019,7/21/2021,2,-1728.59,NULL,4/27/2021,5/21/2021
949798,4/11/2019,5/15/2023,2,-886.98,-30,4/29/2021,7/27/2021
949799,4/11/2019,5/18/2023,2,-1249.25,NULL,6/9/2021,5/4/2023
949842,4/11/2019,12/19/2020,1,-118.8,NULL,11/14/2019,11/14/2019
949845,4/11/2019,4/24/2020,1,-29.78,NULL,9/5/2019,9/5/2019
949847,4/11/2019,5/24/2023,3,-7042.77,NULL,4/6/2022,8/2/2022
949863,4/11/2019,9/25/2020,1,-154.95,NULL,4/17/2019,4/17/2019
949872,4/11/2019,5/7/2022,5,-5215.75,NULL,3/16/2020,4/1/2022
949874,4/11/2019,5/25/2023,2,-2706.63,NULL,4/18/2023,4/18/2023
949888,4/11/2019,5/28/2023,1,-261.6,NULL,5/15/2021,5/15/2021
949895,4/11/2019,6/1/2023,2,-329.9,NULL,7/11/2021,7/11/2021
949900,4/11/2019,5/14/2023,1,-1450.1,NULL,3/12/2020,3/12/2020
949904,4/11/2019,5/30/2023,1,-283.8,NULL,3/23/2021,3/23/2021
949913,4/11/2019,6/1/2023,6,-4045.07,-35,12/30/2020,2/28/2022
949915,4/11/2019,5/20/2023,1,-385.97,-30,8/17/2022,8/17/2022
949923,4/11/2019,5/27/2023,1,-283.86,-30,3/6/2021,3/6/2021
949953,4/11/2019,12/5/2022,1,-539.65,NULL,2/4/2020,2/4/2020
949976,4/11/2019,6/2/2023,4,-1096.48,-30,3/13/2020,1/19/2023
949992,4/11/2019,5/25/2023,1,-1775.83,NULL,4/23/2022,4/23/2022
950005,4/11/2019,6/1/2023,2,-938.08,-60,8/4/2021,7/14/2022
950019,4/11/2019,6/1/2023,2,-1297.92,NULL,5/11/2021,5/17/2021
950022,4/11/2019,12/7/2021,1,-105.25,-10,4/27/2021,4/27/2021
950050,4/11/2019,5/5/2023,3,-734.84,-10,5/9/2021,9/7/2022
950087,4/12/2019,12/17/2021,1,-49.15,NULL,10/23/2019,10/23/2019
950088,4/12/2019,7/26/2020,1,-1538.51,NULL,6/24/2019,6/24/2019
950103,4/12/2019,3/17/2021,3,-617.73,-10,10/1/2020,2/8/2021
950210,4/12/2019,5/3/2023,2,-252.2,NULL,4/29/2019,1/12/2021
950218,4/12/2019,4/10/2023,2,-1383.61,NULL,2/4/2020,3/16/2020
950221,4/12/2019,12/16/2022,1,-142.2,NULL,4/20/2022,4/20/2022
950239,4/12/2019,5/13/2023,1,-184.84,NULL,1/10/2023,1/10/2023
950280,4/12/2019,6/1/2023,1,-113.37,NULL,9/18/2021,9/18/2021
950284,4/12/2019,9/14/2021,1,-485.82,NULL,8/1/2020,8/1/2020
950285,4/12/2019,4/15/2023,1,-107.94,NULL,8/9/2021,8/9/2021
950304,4/12/2019,5/27/2023,1,-880.24,NULL,3/2/2022,3/2/2022
950306,4/12/2019,10/23/2022,1,-212.34,NULL,6/11/2021,6/11/2021
950312,4/12/2019,5/7/2023,2,-340.63,-10,8/7/2019,10/9/2019
950328,4/12/2019,5/11/2023,2,-2410.98,NULL,7/19/2019,11/13/2022
950341,4/12/2019,5/31/2023,3,-1625.38,-55,8/8/2022,3/3/2023
950374,4/12/2019,6/1/2023,4,-10358.57,NULL,5/16/2020,7/18/2021
950376,4/12/2019,3/15/2020,1,-359.57,NULL,12/22/2019,12/22/2019
950385,4/12/2019,6/8/2022,1,-237.55,NULL,1/24/2022,1/24/2022
950388,4/12/2019,11/28/2022,5,-1019.27,NULL,11/20/2019,3/28/2022
950403,4/12/2019,5/27/2023,1,-716.18,NULL,2/27/2023,2/27/2023
950465,4/13/2019,6/1/2023,1,-246.5,NULL,7/3/2021,7/3/2021
950492,4/13/2019,5/24/2023,1,-1041.87,NULL,1/19/2021,1/19/2021
950515,4/13/2019,5/2/2023,10,-7098.2,-30,4/22/2020,11/3/2022
950522,4/13/2019,10/30/2022,3,-368.32,NULL,7/24/2020,10/29/2020
950536,4/13/2019,5/30/2023,2,-125.76,-60,12/3/2020,11/28/2021
950554,4/13/2019,6/2/2023,1,-612.63,NULL,7/1/2022,7/1/2022
950571,4/13/2019,2/9/2023,1,-2422.68,NULL,6/8/2021,6/8/2021
950596,4/13/2019,3/28/2023,2,-415.71,-10,12/5/2019,12/5/2019
950599,4/13/2019,6/1/2023,2,-970.2,NULL,2/3/2020,9/18/2021
950601,4/13/2019,5/25/2023,1,-102.29,NULL,3/13/2022,3/13/2022
950627,4/13/2019,5/25/2023,12,-5515.8,-105,7/17/2020,4/23/2023
950633,4/13/2019,5/29/2023,2,-428.37,NULL,10/13/2020,2/2/2022
950659,4/13/2019,5/17/2023,1,-180.25,-10,4/17/2021,4/17/2021
950690,4/13/2019,5/26/2023,1,-692.77,NULL,10/7/2021,10/7/2021
950730,4/14/2019,5/11/2023,1,-96.45,NULL,10/3/2020,10/3/2020
950748,4/14/2019,8/4/2021,1,-221.9,NULL,3/15/2020,3/15/2020
950771,4/14/2019,5/29/2023,1,-59.83,NULL,4/24/2019,4/24/2019
950777,4/14/2019,6/2/2023,1,-56.92,NULL,6/25/2021,6/25/2021
950778,4/14/2019,5/18/2021,1,-425.77,NULL,7/2/2019,7/2/2019
950812,4/14/2019,5/28/2023,6,-7585.26,NULL,1/7/2021,11/28/2022
950820,4/14/2019,4/25/2023,3,-5038.48,-150,2/22/2020,8/10/2022
950824,4/14/2019,3/28/2022,1,-113.49,NULL,6/23/2019,6/23/2019
950829,4/14/2019,1/12/2023,3,-1864.35,-40,11/30/2019,10/12/2021
950832,4/14/2019,3/3/2023,2,-1780.63,NULL,7/10/2020,4/11/2021
950853,4/14/2019,12/8/2021,1,-70.95,-25,12/7/2020,12/7/2020
950857,4/14/2019,2/7/2023,3,-946.06,-10,9/3/2021,6/26/2022
950858,4/14/2019,6/7/2022,1,-188.66,NULL,10/16/2019,10/16/2019
950865,4/14/2019,5/19/2023,1,-660.36,NULL,9/12/2019,9/12/2019
950875,4/14/2019,5/16/2023,1,-382.06,NULL,4/8/2022,4/8/2022
950912,4/14/2019,3/30/2021,1,-97.37,-10,12/8/2020,12/8/2020
950928,4/14/2019,3/16/2022,1,-232.16,NULL,2/1/2021,2/1/2021
950946,4/14/2019,5/26/2023,1,-281.73,NULL,7/18/2020,7/18/2020
950959,4/14/2019,5/26/2023,7,-1915.31,NULL,8/28/2021,2/5/2023
950967,4/14/2019,6/2/2023,2,-324.29,NULL,9/29/2019,6/29/2022
951004,4/14/2019,5/23/2021,1,-347.7,NULL,5/22/2019,5/22/2019
951011,4/14/2019,2/2/2023,1,-336.85,NULL,4/6/2020,4/6/2020
951024,4/14/2019,5/14/2023,1,-225.2,NULL,6/13/2019,6/13/2019
951062,4/15/2019,5/25/2023,1,-265.38,NULL,8/5/2021,8/5/2021
951071,4/15/2019,6/1/2023,2,-263.13,-30,12/26/2021,6/1/2023
951072,4/15/2019,6/1/2023,1,-410.14,NULL,12/31/2022,12/31/2022
